Product,Weight,Length,Width,Height,Fragile,Destination,Priority,DispatchDate
Air Purification Product 089,278.6,2.9,6.3,1.4,False,Mezzanine1,Low,2025-06-29
Air Purification Product 090,380.3,2.6,5.5,2.6,False,SectionF,Low,2025-06-30
Air Purification Product 091,830.7,10.7,7.1,1.3,True,Basement5,Low,2025-06-01
Air Purification Product 092,17.6,3.3,5.4,3.5,True,Aisle1,Medium,2025-06-02
Air Purification Product 093,34.1,1.8,1.2,3.2,True,AutomatedStorage1,Low,2025-06-03
Air Purification Product 094,343.3,1.4,3.6,2.0,False,Rack1,Low,2025-06-04
Air Purification Product 095,140.2,3.1,3.4,3.8,False,Mezzanine4,Medium,2025-06-05
Air Purification Product 096,448.0,7.9,4.3,3.9,False,ZoneF,Low,2025-06-06
Air Purification Product 097,520.7,3.9,3.5,5.9,True,EconomyLane,Medium,2025-06-07
Air Purification Product 098,785.6,5.3,3.7,2.1,False,ZoneD,Low,2025-06-08
Air Purification Product 099,313.0,3.1,3.2,3.1,False,Rack9,Medium,2025-06-09
Air Purification Product 100,346.3,14.1,3.2,6.4,True,Aisle2,Low,2025-06-10
