Product,Weight,Length,Width,Height,Fragile,Destination,Priority,DispatchDate
Software Technology Product 038,31.3,1.1,4.1,1.8,True,Basement1,Medium,2025-07-08
Software Technology Product 039,606.4,9.7,2.5,1.9,True,HighBay5,Medium,2025-07-09
Software Technology Product 040,209.8,9.0,5.5,0.6,True,ReceivingArea,Low,2025-07-10
Software Technology Product 041,354.0,7.4,3.0,1.2,False,ColdStorage,Medium,2025-07-11
Software Technology Product 042,118.9,6.3,6.2,2.2,True,Rack2,Medium,2025-07-12
Software Technology Product 043,808.0,3.9,1.2,1.6,False,Aisle8,High,2025-07-13
Software Technology Product 044,207.5,4.0,1.6,3.6,True,LoadingDock4,Low,2025-07-14
Software Technology Product 045,192.1,1.7,2.9,2.4,False,Rack5,Low,2025-07-15
Software Technology Product 046,163.8,13.6,6.1,1.2,False,AutomatedStorage3,High,2025-07-16
Software Technology Product 047,370.5,3.4,5.7,1.2,False,Basement1,Low,2025-07-17
Software Technology Product 048,58.7,5.0,1.8,3.9,True,ReturnsArea,Low,2025-07-18
Software Technology Product 049,364.4,2.6,4.7,2.2,False,HeavyItems,High,2025-07-19
Software Technology Product 050,131.8,1.5,7.2,2.1,True,Floor5,Low,2025-07-20
Software Technology Product 051,717.0,5.9,5.0,1.8,True,Aisle4,High,2025-07-21
Software Technology Product 052,266.9,2.2,2.8,2.0,True,PalletArea2,High,2025-07-22
Software Technology Product 053,298.6,4.8,0.4,4.5,True,Aisle9,Medium,2025-07-23
Software Technology Product 054,157.7,7.0,4.7,1.8,False,AutomatedStorage2,High,2025-07-24
Software Technology Product 055,296.0,7.5,4.8,0.8,False,ZoneB,High,2025-07-25
Software Technology Product 056,227.1,6.9,2.0,3.7,True,Aisle6,Medium,2025-07-26
Software Technology Product 057,532.9,7.1,0.5,1.0,True,OverflowStorage,High,2025-07-27
Software Technology Product 058,419.0,1.8,0.4,1.8,False,Aisle6,Low,2025-07-28
Software Technology Product 059,131.4,1.0,4.8,4.1,True,LoadingDock3,Medium,2025-07-29
Software Technology Product 060,99.0,3.0,4.6,3.2,True,ShelfArea1,Medium,2025-07-30
Software Technology Product 061,330.2,9.2,2.5,1.9,False,Basement3,Medium,2025-07-01
Software Technology Product 062,179.8,5.4,6.3,1.1,False,AutomatedStorage3,High,2025-07-02
Software Technology Product 063,164.5,4.2,4.0,1.5,True,HighBay1,Low,2025-07-03
Software Technology Product 064,224.2,4.8,1.0,3.1,True,ColdStorage,High,2025-07-04
Software Technology Product 065,164.2,6.8,2.5,2.9,False,Mezzanine1,Medium,2025-07-05
Software Technology Product 066,196.0,5.9,0.5,4.0,False,Rack9,Low,2025-07-06
Software Technology Product 067,308.1,3.0,1.9,3.1,False,ZoneH,Low,2025-07-07
Software Technology Product 068,145.0,4.4,2.7,1.2,True,Rack3,Low,2025-07-08
Software Technology Product 069,506.4,8.9,2.8,4.7,True,Priority3,High,2025-07-09
Software Technology Product 070,457.0,15.8,3.4,0.6,False,OverflowStorage,High,2025-07-10
Software Technology Product 071,324.3,5.1,3.2,3.5,True,PalletArea2,Medium,2025-07-11
Software Technology Product 072,218.3,5.0,1.9,3.5,False,Basement3,Medium,2025-07-12
Software Technology Product 073,171.8,1.6,3.1,1.4,True,Rack3,Medium,2025-07-13
Software Technology Product 074,137.3,3.4,3.4,0.9,False,ShelfArea1,High,2025-07-14
Software Technology Product 075,4.3,2.4,2.4,2.7,True,Priority1,High,2025-07-15
Software Technology Product 076,399.9,5.4,0.3,1.5,True,ManualStorage4,Low,2025-07-16
Software Technology Product 077,29.0,1.4,6.2,3.8,True,OverflowStorage,Medium,2025-07-17
Software Technology Product 078,672.2,7.0,2.3,2.9,False,SectionA,High,2025-07-18
Software Technology Product 079,752.5,2.2,2.1,2.8,True,HeavyItems,Medium,2025-07-19
Software Technology Product 080,232.0,8.6,7.0,1.0,True,SectionC,Low,2025-07-20
Software Technology Product 081,218.5,2.2,0.9,1.7,True,Aisle9,High,2025-07-21
Software Technology Product 082,80.6,6.4,1.9,3.0,False,HighBay3,Medium,2025-07-22
Software Technology Product 083,201.3,1.9,5.8,1.2,True,SlowMoving,Medium,2025-07-23
Software Technology Product 084,474.2,9.5,5.5,0.2,True,SectionA,Medium,2025-07-24
Software Technology Product 085,758.5,7.8,4.7,1.4,False,LoadingDock5,Medium,2025-07-25
Software Technology Product 086,73.4,6.1,4.5,0.5,False,SectionE,Low,2025-07-26
Software Technology Product 087,87.4,5.5,0.7,0.9,True,LightItems,Medium,2025-07-27
Software Technology Product 088,133.7,7.1,2.2,1.6,True,AutomatedStorage5,High,2025-07-28
Software Technology Product 089,187.4,1.3,0.4,3.4,False,ShelfArea5,Low,2025-07-29
Software Technology Product 090,538.5,1.4,3.4,4.2,True,FastMoving,Low,2025-07-30
Software Technology Product 091,81.6,8.4,5.5,2.2,True,Rack5,High,2025-07-01
Software Technology Product 092,308.2,7.8,7.7,2.0,True,Mezzanine1,High,2025-07-02
Software Technology Product 093,286.3,3.7,3.3,4.7,False,ZoneI,High,2025-07-03
Software Technology Product 094,389.0,7.7,1.0,4.1,False,Mezzanine4,Medium,2025-07-04
Software Technology Product 095,463.7,7.8,2.8,4.9,False,LoadingDock3,Medium,2025-07-05
Software Technology Product 096,259.6,0.6,1.5,2.3,False,BulkStorage,Medium,2025-07-06
Software Technology Product 097,247.1,9.4,5.6,1.2,True,PalletArea5,High,2025-07-07
Software Technology Product 098,462.4,11.6,1.3,2.5,False,Priority1,High,2025-07-08
Software Technology Product 099,49.5,7.5,4.0,0.9,False,Aisle6,Low,2025-07-09
Software Technology Product 100,683.3,7.8,3.3,1.6,True,Floor5,High,2025-07-10
