Product,Weight,Length,Width,Height,Fragile,Destination,Priority,DispatchDate
Water Treatment Product 047,117.6,12.4,2.7,4.6,True,Rack6,High,2025-06-17
Water Treatment Product 048,221.1,13.1,3.6,4.3,False,PalletArea1,Low,2025-06-18
Water Treatment Product 049,469.5,6.6,4.3,3.2,False,SectionE,Low,2025-06-19
Water Treatment Product 050,86.5,9.4,3.6,2.4,True,Floor1,Low,2025-06-20
Water Treatment Product 051,18.5,11.7,6.3,2.2,False,PalletArea1,Medium,2025-06-21
Water Treatment Product 052,346.3,0.6,1.1,1.1,False,Floor3,Low,2025-06-22
Water Treatment Product 053,356.2,14.1,2.1,3.0,False,HighBay2,Low,2025-06-23
Water Treatment Product 054,60.1,4.0,3.2,0.2,False,Priority3,Low,2025-06-24
Water Treatment Product 055,579.6,6.7,6.0,0.3,True,Seasonal,Medium,2025-06-25
Water Treatment Product 056,153.8,3.5,1.6,0.8,True,AutomatedStorage5,Low,2025-06-26
Water Treatment Product 057,348.4,5.4,3.2,3.6,False,Rack2,Low,2025-06-27
Water Treatment Product 058,685.4,12.2,6.9,2.2,False,SectionB,Medium,2025-06-28
Water Treatment Product 059,514.4,1.1,3.6,0.3,False,ColdStorage,High,2025-06-29
Water Treatment Product 060,470.6,0.7,6.8,0.4,True,SmallItems,High,2025-06-30
Water Treatment Product 061,494.3,8.6,4.9,4.1,True,Floor3,High,2025-06-01
Water Treatment Product 062,443.3,12.1,4.2,4.0,False,LoadingDock5,High,2025-06-02
Water Treatment Product 063,554.7,2.1,3.0,0.4,True,OverflowStorage,Medium,2025-06-03
Water Treatment Product 064,159.4,4.9,6.4,0.3,False,AutomatedStorage2,Medium,2025-06-04
Water Treatment Product 065,637.7,4.0,3.8,4.5,False,HighBay2,Low,2025-06-05
Water Treatment Product 066,391.4,12.5,4.2,4.2,True,HighBay2,Low,2025-06-06
Water Treatment Product 067,664.4,6.9,5.2,3.0,True,Floor1,Low,2025-06-07
Water Treatment Product 068,140.0,5.1,1.1,4.3,True,SmallItemStorage,Low,2025-06-08
Water Treatment Product 069,99.4,4.4,4.8,1.4,True,SmallItems,Medium,2025-06-09
Water Treatment Product 070,211.1,6.3,4.3,4.5,True,Floor3,Low,2025-06-10
Water Treatment Product 071,115.8,7.7,3.3,1.8,False,PremiumLane,High,2025-06-11
Water Treatment Product 072,731.8,5.2,5.5,0.8,False,ZoneA,Low,2025-06-12
Water Treatment Product 073,145.7,6.3,2.6,0.8,True,ZoneG,Medium,2025-06-13
Water Treatment Product 074,217.1,2.0,4.1,1.5,True,Floor3,High,2025-06-14
Water Treatment Product 075,339.4,0.4,2.8,4.5,True,SmallItems,Medium,2025-06-15
Water Treatment Product 076,422.0,7.4,0.5,0.4,False,Basement2,Medium,2025-06-16
Water Treatment Product 077,381.6,1.5,3.8,1.9,True,ZoneH,Low,2025-06-17
Water Treatment Product 078,254.8,6.1,5.6,2.3,False,ZoneC,Low,2025-06-18
Water Treatment Product 079,413.8,14.9,2.9,2.8,False,FastMoving,Medium,2025-06-19
Water Treatment Product 080,818.4,13.2,6.2,0.8,False,FastMoving,High,2025-06-20
Water Treatment Product 081,410.5,4.7,2.8,3.6,False,LoadingDock1,High,2025-06-21
Water Treatment Product 082,361.7,5.2,5.8,3.6,True,HighBay3,High,2025-06-22
Water Treatment Product 083,477.4,0.5,2.7,1.1,False,Basement3,Low,2025-06-23
Water Treatment Product 084,284.9,3.9,5.8,1.6,False,LoadingDock5,High,2025-06-24
Water Treatment Product 085,86.1,5.9,2.7,1.0,False,PalletArea1,High,2025-06-25
Water Treatment Product 086,335.6,3.6,3.2,3.5,False,EconomyLane,High,2025-06-26
Water Treatment Product 087,264.4,2.6,4.8,3.7,False,ZoneJ,Medium,2025-06-27
Water Treatment Product 088,1.6,9.3,1.8,4.0,False,Priority5,High,2025-06-28
Water Treatment Product 089,7.3,3.7,1.5,1.8,False,OverflowLane,Medium,2025-06-29
Water Treatment Product 090,445.7,9.3,4.3,0.8,False,Floor2,Low,2025-06-30
Water Treatment Product 091,459.5,4.9,5.8,1.8,True,ShelfArea1,Low,2025-06-01
Water Treatment Product 092,278.8,1.1,5.4,5.0,True,AutomatedStorage3,Low,2025-06-02
Water Treatment Product 093,192.7,8.8,2.9,3.6,True,SectionD,High,2025-06-03
Water Treatment Product 094,326.8,12.7,4.9,4.8,False,HighBay1,Medium,2025-06-04
Water Treatment Product 095,568.3,9.1,5.8,2.8,False,Aisle9,Low,2025-06-05
Water Treatment Product 096,19.6,7.4,6.1,3.2,False,ExpressLane,High,2025-06-06
Water Treatment Product 097,244.6,11.8,1.5,2.2,True,Basement4,Low,2025-06-07
Water Treatment Product 098,161.4,1.8,5.0,1.3,True,SectionF,Medium,2025-06-08
Water Treatment Product 099,63.0,2.7,2.2,3.5,True,AutomatedStorage3,High,2025-06-09
Water Treatment Product 100,769.5,7.1,2.9,4.6,False,BulkItems,Medium,2025-06-10
