Product,Weight,Length,Width,Height,Fragile,Destination,Priority,DispatchDate
Satellite Technology Product 033,364.7,6.2,1.8,1.4,True,Floor2,Medium,2025-06-03
Satellite Technology Product 034,799.1,10.6,6.3,1.5,False,Rack10,Medium,2025-06-04
Satellite Technology Product 035,256.6,1.5,4.6,2.0,False,ManualStorage1,Medium,2025-06-05
Satellite Technology Product 036,72.9,12.6,5.7,4.2,False,Priority4,Low,2025-06-06
Satellite Technology Product 037,123.5,2.2,3.5,3.2,True,PalletArea1,High,2025-06-07
Satellite Technology Product 038,332.8,14.4,4.1,2.0,False,ZoneB,Low,2025-06-08
Satellite Technology Product 039,450.9,5.5,1.2,4.9,False,Rack9,Low,2025-06-09
Satellite Technology Product 040,259.7,4.4,6.6,1.8,True,FastMoving,Medium,2025-06-10
Satellite Technology Product 041,337.0,2.1,6.1,0.6,False,Rack1,Low,2025-06-11
Satellite Technology Product 042,693.9,4.4,5.4,3.1,False,HighBay2,High,2025-06-12
Satellite Technology Product 043,234.3,7.6,1.8,2.7,False,Basement3,Medium,2025-06-13
Satellite Technology Product 044,238.1,10.2,0.6,4.9,False,Floor5,Medium,2025-06-14
Satellite Technology Product 045,200.5,1.4,2.7,1.5,True,Rack10,Low,2025-06-15
Satellite Technology Product 046,322.0,9.3,3.0,3.1,False,ZoneG,High,2025-06-16
Satellite Technology Product 047,25.6,2.2,7.1,0.3,False,ShelfArea1,High,2025-06-17
Satellite Technology Product 048,697.9,5.9,2.9,2.2,True,Rack2,Medium,2025-06-18
Satellite Technology Product 049,185.6,12.9,7.0,0.2,False,Mezzanine4,High,2025-06-19
Satellite Technology Product 050,488.6,5.8,2.4,3.9,False,PalletArea4,Medium,2025-06-20
Satellite Technology Product 051,250.3,2.4,1.9,3.6,False,SectionE,Medium,2025-06-21
Satellite Technology Product 052,359.5,7.4,2.6,2.1,False,DryStorage,High,2025-06-22
Satellite Technology Product 053,484.4,0.9,5.5,0.4,True,ShelfArea3,High,2025-06-23
Satellite Technology Product 054,304.6,12.1,4.6,2.3,True,PremiumLane,Medium,2025-06-24
Satellite Technology Product 055,306.4,6.7,3.1,1.9,False,Mezzanine4,Low,2025-06-25
Satellite Technology Product 056,306.5,7.1,2.2,1.7,False,ZoneC,Low,2025-06-26
Satellite Technology Product 057,62.1,13.4,4.5,1.6,True,StandardLane,Medium,2025-06-27
Satellite Technology Product 058,412.6,9.4,2.9,5.0,False,OverflowLane,Medium,2025-06-28
Satellite Technology Product 059,42.4,10.2,2.0,1.5,True,ExpressLane,High,2025-06-29
Satellite Technology Product 060,570.2,7.7,4.0,2.0,False,SectionD,High,2025-06-30
Satellite Technology Product 061,379.0,9.8,0.8,1.6,False,Rack2,High,2025-06-01
Satellite Technology Product 062,27.9,5.7,0.3,0.4,False,EconomyLane,High,2025-06-02
Satellite Technology Product 063,429.3,2.5,1.2,3.7,False,HighBay4,Low,2025-06-03
Satellite Technology Product 064,23.5,14.6,5.3,3.3,False,Floor4,Low,2025-06-04
Satellite Technology Product 065,412.2,7.4,0.5,3.0,True,BulkStorage,Low,2025-06-05
Satellite Technology Product 066,459.2,2.3,4.9,3.2,False,Aisle3,High,2025-06-06
Satellite Technology Product 067,15.4,2.2,4.9,3.1,True,Rack1,High,2025-06-07
Satellite Technology Product 068,311.1,3.6,1.1,0.7,False,Basement5,High,2025-06-08
Satellite Technology Product 069,579.9,9.5,3.2,1.8,False,Priority3,Medium,2025-06-09
Satellite Technology Product 070,64.7,0.9,6.5,3.7,True,Rack7,Low,2025-06-10
Satellite Technology Product 071,290.3,11.8,5.9,4.0,False,ShelfArea2,High,2025-06-11
Satellite Technology Product 072,380.1,10.1,3.6,2.0,False,PalletArea4,High,2025-06-12
Satellite Technology Product 073,635.7,0.5,2.0,1.3,True,ShippingArea,High,2025-06-13
Satellite Technology Product 074,808.3,2.4,4.7,2.6,True,HazardousStorage,Low,2025-06-14
Satellite Technology Product 075,638.2,10.3,3.8,0.3,False,ZoneB,Medium,2025-06-15
Satellite Technology Product 076,11.2,8.1,0.5,3.4,True,ZoneF,Medium,2025-06-16
Satellite Technology Product 077,533.6,4.6,0.9,2.4,False,Floor1,High,2025-06-17
Satellite Technology Product 078,339.6,8.7,2.5,3.7,True,Aisle9,Medium,2025-06-18
Satellite Technology Product 079,340.4,4.9,3.9,0.7,True,AutomatedStorage5,High,2025-06-19
Satellite Technology Product 080,463.7,1.8,3.3,4.0,True,AutomatedStorage2,High,2025-06-20
Satellite Technology Product 081,206.4,2.9,5.5,1.1,True,PalletArea5,Medium,2025-06-21
Satellite Technology Product 082,437.0,10.0,2.1,0.4,False,Floor3,Medium,2025-06-22
Satellite Technology Product 083,206.2,5.4,0.9,2.8,False,Aisle1,Low,2025-06-23
Satellite Technology Product 084,295.3,7.5,4.8,2.3,True,Rack4,Low,2025-06-24
Satellite Technology Product 085,687.7,7.1,1.9,2.1,True,Basement2,Low,2025-06-25
Satellite Technology Product 086,347.4,1.9,2.4,5.2,False,Priority4,Medium,2025-06-26
Satellite Technology Product 087,598.4,0.5,2.9,4.2,False,Priority2,High,2025-06-27
Satellite Technology Product 088,89.9,10.7,4.9,1.6,False,Basement5,Low,2025-06-28
Satellite Technology Product 089,262.8,6.2,4.7,1.4,False,PalletArea3,Medium,2025-06-29
Satellite Technology Product 090,390.1,4.7,4.6,2.0,True,OverflowLane,Medium,2025-06-30
Satellite Technology Product 091,340.6,6.2,1.8,3.1,False,Mezzanine5,Medium,2025-06-01
Satellite Technology Product 092,631.7,1.0,5.7,4.5,False,PalletArea2,Medium,2025-06-02
Satellite Technology Product 093,383.5,6.7,2.2,1.4,True,LoadingDock2,High,2025-06-03
Satellite Technology Product 094,568.1,11.0,1.7,0.8,False,Aisle2,Low,2025-06-04
Satellite Technology Product 095,46.3,1.4,4.0,4.0,True,Rack7,Medium,2025-06-05
Satellite Technology Product 096,77.9,5.7,2.7,6.3,True,ReturnsArea,Low,2025-06-06
Satellite Technology Product 097,302.1,9.5,2.6,1.3,False,AutomatedStorage5,High,2025-06-07
Satellite Technology Product 098,407.9,4.7,6.5,2.9,False,ShelfArea4,Low,2025-06-08
Satellite Technology Product 099,183.8,3.5,0.6,3.5,True,HazardousStorage,High,2025-06-09
Satellite Technology Product 100,439.4,3.6,5.4,3.1,True,ZoneB,High,2025-06-10
