Product,Weight,Length,Width,Height,Fragile,Destination,Priority,DispatchDate
Waste Management Product 043,88.5,5.6,5.3,3.1,False,ReturnsArea,Low,2025-06-13
Waste Management Product 044,362.0,2.4,1.1,0.6,True,Aisle4,Low,2025-06-14
Waste Management Product 045,19.2,12.1,0.8,5.8,False,ShelfArea3,Medium,2025-06-15
Waste Management Product 046,436.1,6.8,3.9,1.9,True,ReceivingArea,Medium,2025-06-16
Waste Management Product 047,211.2,2.1,7.6,2.2,False,HighBay5,Medium,2025-06-17
Waste Management Product 048,455.6,9.1,2.6,2.4,True,SlowMoving,Low,2025-06-18
Waste Management Product 049,117.8,2.4,4.1,1.3,False,Rack1,High,2025-06-19
Waste Management Product 050,508.8,10.0,3.7,1.1,False,SmallItems,Low,2025-06-20
Waste Management Product 051,454.8,9.3,4.5,3.3,True,Floor5,High,2025-06-21
Waste Management Product 052,42.7,3.7,0.9,0.4,False,HighBay3,Low,2025-06-22
Waste Management Product 053,495.1,7.7,0.4,4.5,False,HighBay2,Low,2025-06-23
Waste Management Product 054,57.9,13.5,6.0,0.8,True,PalletArea3,Medium,2025-06-24
Waste Management Product 055,403.7,0.9,1.2,0.7,False,LoadingDock3,Medium,2025-06-25
Waste Management Product 056,51.7,11.5,1.9,5.1,True,Basement4,High,2025-06-26
Waste Management Product 057,140.8,6.8,2.9,2.7,True,LoadingDock3,Low,2025-06-27
Waste Management Product 058,54.9,1.4,2.1,5.3,False,SectionG,Medium,2025-06-28
Waste Management Product 059,317.9,7.9,7.2,1.4,True,PalletArea1,Low,2025-06-29
Waste Management Product 060,356.0,3.0,4.1,2.7,True,Basement3,Low,2025-06-30
Waste Management Product 061,580.5,3.6,2.1,1.3,False,SectionD,Low,2025-06-01
Waste Management Product 062,193.2,6.9,1.4,2.6,False,Aisle7,Medium,2025-06-02
Waste Management Product 063,501.2,3.8,0.8,0.4,False,Floor2,Medium,2025-06-03
Waste Management Product 064,283.6,11.2,1.4,3.4,False,AutomatedStorage1,Low,2025-06-04
Waste Management Product 065,435.6,1.3,6.4,1.8,False,AutomatedStorage2,Medium,2025-06-05
Waste Management Product 066,443.4,11.7,4.4,3.6,False,Rack5,Low,2025-06-06
Waste Management Product 067,240.4,4.5,7.4,0.7,True,LoadingDock3,High,2025-06-07
Waste Management Product 068,534.2,4.1,1.8,1.8,True,PalletArea3,Low,2025-06-08
Waste Management Product 069,637.9,3.5,4.0,1.5,True,PalletArea4,Low,2025-06-09
Waste Management Product 070,181.3,4.1,6.9,2.1,False,HighBay4,High,2025-06-10
Waste Management Product 071,117.1,1.1,5.6,1.0,True,Mezzanine1,High,2025-06-11
Waste Management Product 072,636.0,14.8,5.5,1.8,False,Mezzanine3,High,2025-06-12
Waste Management Product 073,423.6,8.0,6.1,4.4,True,Mezzanine3,Medium,2025-06-13
Waste Management Product 074,512.5,6.9,3.5,1.5,False,Floor2,Medium,2025-06-14
Waste Management Product 075,194.9,7.2,0.9,1.6,True,SectionA,High,2025-06-15
Waste Management Product 076,96.1,5.4,4.8,0.6,False,BulkStorage,Low,2025-06-16
Waste Management Product 077,690.8,8.9,4.0,3.7,False,LightItems,Medium,2025-06-17
Waste Management Product 078,435.1,13.1,0.7,1.6,True,Rack1,High,2025-06-18
Waste Management Product 079,62.3,1.4,7.2,2.5,False,Aisle5,Low,2025-06-19
Waste Management Product 080,189.8,8.8,2.0,0.2,True,Aisle7,High,2025-06-20
Waste Management Product 081,470.9,12.6,2.2,4.0,True,SectionE,High,2025-06-21
Waste Management Product 082,526.3,2.8,6.0,0.6,True,Aisle10,Low,2025-06-22
Waste Management Product 083,565.4,5.8,0.7,5.0,False,HighBay1,Low,2025-06-23
Waste Management Product 084,354.1,9.3,3.0,1.8,False,Aisle9,Low,2025-06-24
Waste Management Product 085,18.4,15.0,0.7,0.6,False,SlowMoving,High,2025-06-25
Waste Management Product 086,375.1,5.0,5.0,1.8,False,HighBay2,Low,2025-06-26
Waste Management Product 087,465.0,8.9,5.6,0.6,True,Basement1,Medium,2025-06-27
Waste Management Product 088,167.7,9.6,2.6,5.9,False,Aisle7,Low,2025-06-28
Waste Management Product 089,231.7,9.4,0.6,3.5,True,LoadingDock2,High,2025-06-29
Waste Management Product 090,331.2,1.6,2.7,4.1,False,ExpressLane,High,2025-06-30
Waste Management Product 091,47.5,12.8,2.2,3.5,True,Aisle1,Medium,2025-06-01
Waste Management Product 092,431.2,7.2,2.5,4.0,True,ZoneI,High,2025-06-02
Waste Management Product 093,257.3,2.2,3.1,1.1,True,ManualStorage2,Low,2025-06-03
Waste Management Product 094,183.0,12.7,5.3,1.2,True,BulkItems,Low,2025-06-04
Waste Management Product 095,265.4,9.7,0.8,2.9,True,LoadingDock1,High,2025-06-05
Waste Management Product 096,21.1,4.3,0.6,0.7,True,QualityControl,Medium,2025-06-06
Waste Management Product 097,286.4,1.5,2.0,1.7,True,Rack9,High,2025-06-07
Waste Management Product 098,163.6,7.9,6.5,3.1,False,Floor3,High,2025-06-08
Waste Management Product 099,395.1,7.9,2.9,0.6,False,FragileItems,High,2025-06-09
Waste Management Product 100,234.6,8.2,5.8,2.2,True,ManualStorage3,High,2025-06-10
