Product,Weight,Length,Width,Height,Fragile,Destination,Priority,DispatchDate
Video Technology Product 078,257.1,1.3,7.3,3.5,True,Rack3,Low,2025-08-18
Video Technology Product 079,281.6,6.1,1.9,3.0,True,ShelfArea4,Medium,2025-08-19
Video Technology Product 080,522.0,11.4,5.9,2.0,False,SectionF,Medium,2025-08-20
Video Technology Product 081,297.0,10.0,3.5,2.8,False,HighBay3,Low,2025-08-21
Video Technology Product 082,195.7,8.6,4.4,2.5,False,SectionA,Low,2025-08-22
Video Technology Product 083,446.4,9.0,2.9,0.6,False,SlowMoving,Low,2025-08-23
Video Technology Product 084,235.2,8.0,5.1,4.6,True,Seasonal,High,2025-08-24
Video Technology Product 085,311.5,12.9,8.1,1.9,True,SectionD,Medium,2025-08-25
Video Technology Product 086,60.8,12.1,1.6,0.4,True,ManualStorage5,Medium,2025-08-26
Video Technology Product 087,258.1,1.6,3.0,3.5,True,Seasonal,Low,2025-08-27
Video Technology Product 088,292.4,1.0,1.6,3.4,False,Priority5,High,2025-08-28
Video Technology Product 089,218.7,14.0,1.3,0.8,True,ZoneJ,High,2025-08-29
Video Technology Product 090,217.1,10.5,3.1,3.5,True,ShelfArea3,Medium,2025-08-30
Video Technology Product 091,760.6,5.0,3.2,1.4,False,ManualStorage5,High,2025-08-01
Video Technology Product 092,80.3,1.9,2.7,1.8,True,ExpressLane,Low,2025-08-02
Video Technology Product 093,508.1,0.9,7.0,3.8,False,ShippingArea,High,2025-08-03
Video Technology Product 094,474.2,10.5,4.0,5.8,True,Aisle6,Medium,2025-08-04
Video Technology Product 095,9.5,8.7,1.3,4.3,True,ShelfArea4,Medium,2025-08-05
Video Technology Product 096,218.0,7.0,1.5,3.5,True,PalletArea5,Low,2025-08-06
Video Technology Product 097,495.4,14.3,6.0,3.3,False,AutomatedStorage1,High,2025-08-07
Video Technology Product 098,4.8,14.7,0.7,4.0,True,Aisle10,High,2025-08-08
Video Technology Product 099,587.7,1.1,0.8,2.7,False,LoadingDock3,High,2025-08-09
Video Technology Product 100,165.3,9.6,5.3,1.8,False,PalletArea2,Low,2025-08-10
