Product,Weight,Length,Width,Height,Fragile,Destination,Priority,DispatchDate
Electric Vehicles Product 032,184.4,7.2,4.2,0.5,False,SectionD,High,2025-05-02
Electric Vehicles Product 033,239.2,7.0,2.3,1.6,False,Priority4,High,2025-05-03
Electric Vehicles Product 034,175.2,10.3,0.3,0.5,False,PalletArea3,Low,2025-05-04
Electric Vehicles Product 035,2.2,2.2,3.0,0.3,True,SectionG,Medium,2025-05-05
Electric Vehicles Product 036,777.6,0.8,0.9,4.6,True,HighBay5,Low,2025-05-06
Electric Vehicles Product 037,302.5,9.4,2.3,4.2,True,HeavyItems,High,2025-05-07
Electric Vehicles Product 038,33.4,14.7,2.2,4.2,True,HazardousStorage,Medium,2025-05-08
Electric Vehicles Product 039,107.0,2.0,1.3,4.0,True,SectionA,High,2025-05-09
Electric Vehicles Product 040,162.4,4.5,3.6,3.8,True,QualityControl,High,2025-05-10
Electric Vehicles Product 041,644.8,9.9,0.5,0.6,False,Aisle7,High,2025-05-11
Electric Vehicles Product 042,339.8,3.8,3.0,0.6,False,LoadingDock2,Low,2025-05-12
Electric Vehicles Product 043,66.2,0.8,3.5,3.1,False,Aisle8,Low,2025-05-13
Electric Vehicles Product 044,498.5,1.7,5.4,1.3,False,SectionC,High,2025-05-14
Electric Vehicles Product 045,135.0,7.8,1.7,1.3,True,SmallItems,Low,2025-05-15
Electric Vehicles Product 046,94.6,15.1,2.9,3.3,True,Rack9,High,2025-05-16
Electric Vehicles Product 047,26.6,11.4,4.3,5.3,False,Mezzanine1,Low,2025-05-17
Electric Vehicles Product 048,35.9,4.3,1.7,1.5,False,ShelfArea2,High,2025-05-18
Electric Vehicles Product 049,531.9,7.2,7.3,3.3,True,ReceivingArea,Medium,2025-05-19
Electric Vehicles Product 050,451.7,10.8,0.4,2.9,False,BulkItems,High,2025-05-20
Electric Vehicles Product 051,262.1,1.9,4.8,2.2,False,ZoneC,High,2025-05-21
Electric Vehicles Product 052,99.5,5.4,1.8,2.6,True,LoadingDock4,High,2025-05-22
Electric Vehicles Product 053,32.0,10.8,0.4,3.3,False,AutomatedStorage3,Low,2025-05-23
Electric Vehicles Product 054,425.8,6.3,5.9,1.4,True,ZoneD,Medium,2025-05-24
Electric Vehicles Product 055,193.0,4.5,1.5,3.9,False,Rack10,Medium,2025-05-25
Electric Vehicles Product 056,693.0,13.0,5.0,3.0,False,PalletArea5,Low,2025-05-26
Electric Vehicles Product 057,77.1,14.9,7.6,0.3,True,LightItems,Medium,2025-05-27
Electric Vehicles Product 058,421.0,4.5,6.3,3.9,True,Floor3,High,2025-05-28
Electric Vehicles Product 059,7.1,12.6,3.9,2.3,True,QualityControl,High,2025-05-29
Electric Vehicles Product 060,77.4,2.1,1.1,3.1,True,Basement4,Low,2025-05-30
Electric Vehicles Product 061,548.8,2.9,4.4,1.1,False,Aisle8,Medium,2025-05-01
Electric Vehicles Product 062,312.8,11.6,2.9,3.7,True,ShelfArea4,Low,2025-05-02
Electric Vehicles Product 063,163.4,7.7,6.7,3.7,True,ZoneB,High,2025-05-03
Electric Vehicles Product 064,367.3,10.5,0.5,1.4,False,AutomatedStorage2,High,2025-05-04
Electric Vehicles Product 065,739.0,5.1,3.2,4.2,True,LoadingDock5,High,2025-05-05
Electric Vehicles Product 066,708.5,10.6,2.2,0.4,False,EconomyLane,High,2025-05-06
Electric Vehicles Product 067,556.9,1.9,5.6,3.3,True,OverflowStorage,High,2025-05-07
Electric Vehicles Product 068,233.8,9.0,5.8,2.3,False,Basement4,Medium,2025-05-08
Electric Vehicles Product 069,550.9,2.5,3.0,1.9,False,Rack2,High,2025-05-09
Electric Vehicles Product 070,648.1,4.0,2.2,0.2,True,AutomatedStorage2,Low,2025-05-10
Electric Vehicles Product 071,371.7,3.7,1.1,4.6,False,Priority3,Medium,2025-05-11
Electric Vehicles Product 072,278.8,9.0,1.0,3.6,False,ShelfArea5,Low,2025-05-12
Electric Vehicles Product 073,436.6,4.1,7.9,0.5,False,Aisle5,Medium,2025-05-13
Electric Vehicles Product 074,219.5,8.1,6.5,4.1,True,SectionD,Medium,2025-05-14
Electric Vehicles Product 075,389.7,3.6,1.4,1.9,True,ZoneD,Low,2025-05-15
Electric Vehicles Product 076,204.3,12.5,7.6,1.2,False,MediumItems,High,2025-05-16
Electric Vehicles Product 077,211.0,7.3,3.8,1.5,True,BulkStorage,Medium,2025-05-17
Electric Vehicles Product 078,52.3,5.3,3.0,1.0,False,LightItems,Medium,2025-05-18
Electric Vehicles Product 079,586.9,1.3,8.0,3.1,False,SectionF,High,2025-05-19
Electric Vehicles Product 080,728.8,0.5,0.8,3.3,True,ShelfArea2,Medium,2025-05-20
Electric Vehicles Product 081,420.2,11.9,5.1,5.6,True,ManualStorage5,Medium,2025-05-21
Electric Vehicles Product 082,361.9,12.4,0.8,1.2,True,Aisle10,Low,2025-05-22
Electric Vehicles Product 083,109.1,6.3,3.4,4.2,False,ExpressLane,Medium,2025-05-23
Electric Vehicles Product 084,275.1,9.1,4.6,2.0,True,SectionA,Low,2025-05-24
Electric Vehicles Product 085,497.6,5.0,1.0,2.6,True,HighBay2,Low,2025-05-25
Electric Vehicles Product 086,202.6,10.2,3.0,1.5,True,LoadingDock1,Medium,2025-05-26
Electric Vehicles Product 087,188.9,6.9,1.4,2.9,False,Rack7,High,2025-05-27
Electric Vehicles Product 088,4.4,12.7,5.6,1.2,True,Aisle6,Low,2025-05-28
Electric Vehicles Product 089,97.0,6.7,0.5,3.9,True,Priority2,Medium,2025-05-29
Electric Vehicles Product 090,103.0,8.6,4.2,1.2,True,ManualStorage4,Medium,2025-05-30
Electric Vehicles Product 091,649.6,2.1,3.6,4.1,True,SectionC,High,2025-05-01
Electric Vehicles Product 092,51.0,2.2,0.6,4.5,True,HighBay4,High,2025-05-02
Electric Vehicles Product 093,405.8,0.7,4.5,2.4,True,Mezzanine3,Medium,2025-05-03
Electric Vehicles Product 094,125.8,1.3,6.6,1.4,False,Rack10,High,2025-05-04
Electric Vehicles Product 095,37.4,4.4,3.3,3.4,True,Mezzanine5,Low,2025-05-05
Electric Vehicles Product 096,836.2,12.7,6.3,2.5,True,Aisle1,Low,2025-05-06
Electric Vehicles Product 097,119.3,4.1,4.7,5.0,True,AutomatedStorage2,High,2025-05-07
Electric Vehicles Product 098,816.1,7.9,7.9,4.4,True,LargeItems,Low,2025-05-08
Electric Vehicles Product 099,771.3,4.6,4.4,2.4,True,Floor2,Medium,2025-05-09
Electric Vehicles Product 100,23.3,12.1,5.0,2.5,False,LargeItems,High,2025-05-10
